STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,PAY_PERIOD,Période de paie,PRICE_BASE,Type de prix,AGGREGATION_OPERATION,Opération d'agrégation,SEX,Sexe,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,BASE_PER,Période de base,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2014,,12.307692308,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2015,,9.0909090909,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2016,,6.2500000009,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2017,,6.5868263482,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2018,,8.4507042254,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2020,,3.0303030294,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2021,,5.2036199077,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2022,,1.4492753632,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CRI,Costa Rica,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2024,,7.3267319392,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,1996,,18.289856235,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,1997,,18.429043742,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,1999,,19.030314258,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2001,,16.876621643,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2002,,15.950697831,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2003,,15.637497322,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2004,,16.146819681,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2005,,15.938929462,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2006,,15.351766203,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2007,,16.931531881,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2008,,17.873019879,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2009,,15.105017964,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2010,,15.798503073,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2011,,16.329656697,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2012,,15.262979875,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2013,,15.378835316,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2014,,16.254560195,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2015,,16.455154158,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2016,,16.023430838,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2017,,15.614010894,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2018,,15.127413864,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2019,,14.714332257,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2020,,12.372862094,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2021,,11.518748314,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2022,,13.575712144,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2023,,13.170419834,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,CZE,Tchéquie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2024,,13.553866786,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2003,,9.9218040921,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2004,,10.182205377,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2005,,10.167330439,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2006,,10.172061262,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2007,,9.8502979501,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2008,,10.183549036,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2009,,10.172005064,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2010,,8.8950984786,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2011,,7.9471972536,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2013,,6.7689119421,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2014,,6.3238656958,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2015,,5.8360481121,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2016,,5.7326280373,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2017,,5.2966919656,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2020,,4.9943997379,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2021,,5.5760826338,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2022,,5.8370885927,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2023,,5.3659597682,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,DNK,Danemark,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2024,,3.3351996694,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2002,,25.000651941,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2006,,27.856025039,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2010,,27.797833935,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2014,,28.339350181,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2022,,21.660252886,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,EST,Estonie,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2024,,19.77020627,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2001,,18.781264211,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2002,,18.84312007,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2003,,18.601694915,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2004,,18.189266694,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2005,,18.42209073,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2006,,19.2103265,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2007,,19.356019027,,,,A,Valeur normale,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),Écart salarial entre hommes et femmes,I,FIN,Finlande,GWP,Gender wage gap,PT_WG_SAL_M_D,Pourcentage du salaire des hommes dans le même décile,_Z,N'est pas applicable,_Z,N'est pas applicable,MEDIAN,Médiane,_T,Total,2008,,18.054092027,,,,A,Valeur normale,0,Units,1,One
